id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
551138669658733428,Quiet and well located room at Ixelles,18280942,Aljoscha,,Ixelles,50.8204,4.38779,Private room,48,1,10,2022-06-11,2.52,1,16,10,
551162330349566318,Duplex spacieux de 100m2 avec 2 extérieurs ! :),12377576,Betty,,Forest,50.80816,4.31809,Entire home/apt,110,3,2,2022-05-29,1.02,1,156,2,
551911114484520477,Uccle : superbe appartement cosy et très lumineux!,124257566,Megane,,Uccle,50.81409,4.36013,Entire home/apt,100,4,3,2022-06-06,0.82,1,175,3,
552083188066766502,ULB - 1 bedroom apartment,1300694,Aline,,Bruxelles,50.81494,4.38158,Entire home/apt,60,7,0,,,2,340,0,
552104465731017955,La cueva del mundo @ Brussels.,12717039,Anthony,,Bruxelles,50.89814,4.36197,Entire home/apt,39,28,2,2022-03-21,0.62,2,127,2,
552459155344008867,Cosy duplex in Ixelles,263621696,Roosje,,Ixelles,50.81711,4.38756,Entire home/apt,119,2,4,2022-04-20,1.32,1,37,4,
552715170833998823,Appartement cosy à Place Bethléem,443078968,Sofia,,Saint-Gilles,50.83121,4.33948,Entire home/apt,46,30,0,,,1,23,0,
552774159663200712,Beautiful & separate housing unit Louise area 2P💌,310207235,Gavriel,,Ixelles,50.83421,4.36223,Entire home/apt,54,2,0,,,2,22,0,
552839836767519271,Petit appartement cosy à Saint Gilles,10032883,Eya,,Saint-Gilles,50.82639,4.35367,Entire home/apt,100,1,5,2022-05-29,1.40,1,128,5,
553068979291851694,Havre de paix en ville hammam sauna jacuzzi!,188939885,Redouane,,Berchem-Sainte-Agathe,50.86324,4.28772,Entire home/apt,500,2,0,,,1,358,0,
553283549146755670,Sweet Inn |  Cosy studio near the EU Quarter,19427428,Sweet Inn,,Bruxelles,50.84537,4.38721,Entire home/apt,129,2,0,,,105,182,0,
553289145522701066,Superbe appartement entier à uccle - Bruxelles,275389997,Jean-Pierre,,Uccle,50.79591,4.32899,Entire home/apt,60,2,0,,,1,330,0,
553294345754368731,Sweet Inn | Sunlit  Apt. in the Toison d'Or,19427428,Sweet Inn,,Ixelles,50.83653,4.35904,Entire home/apt,274,2,2,2022-05-31,0.95,105,174,2,
553566930940040735,My home is your home in Brussels,24741840,Bhakti,,Forest,50.82501,4.33092,Entire home/apt,67,4,16,2022-06-08,3.72,1,135,16,
553602895371935083,Bel appartement: Situé en plein coeur de Bruxelles,14085383,Mandana,,Bruxelles,50.84679,4.34967,Entire home/apt,150,1,2,2022-05-08,0.52,1,363,2,
553980623661261981,"Studio calme et charmant, tout equipé.",160496169,Coline,,Etterbeek,50.82908,4.38306,Entire home/apt,75,1,1,2022-05-22,1,1,0,1,
554013423958082005,L'Auberge de l'eclipse : bedroom private bathroom,18740425,Pietro,,Bruxelles,50.84618,4.34625,Private room,84,1,0,,,1,339,0,
554121051108837730,Studio sympa à Bruxelles,381159985,Mila,,Forest,50.82549,4.33353,Entire home/apt,44,4,16,2022-06-09,4.10,3,330,16,
554162194466435213,Lovely 1 bedroom appartment in front of the forest,423993549,Sylviane,,Bruxelles,50.80056,4.38873,Entire home/apt,90,2,4,2022-05-31,1.71,1,279,4,
554277275567066713,1 bedroom apartment with View to Grand  place,442946778,Vanessa,,Bruxelles,50.84866,4.35156,Entire home/apt,68,1,19,2022-05-01,4.67,20,2,19,
554298536658755589,Superbe appartement en résidence avec jacuzzi,334651708,Fereshta,,Bruxelles,50.89732,4.32904,Entire home/apt,148,1,17,2022-06-06,4.15,1,350,17,
554367329192074307,Cozy & wooden duplex apartment,68788537,Johannes,,Bruxelles,50.83641,4.34459,Entire home/apt,65,2,4,2022-06-06,1.26,1,6,4,
554754343216877742,★ Superbe apt best location ! Saint-Gilles★ bis,5441788,Guillaume,,Saint-Gilles,50.82437,4.34413,Entire home/apt,58,3,4,2022-05-23,1.14,4,79,4,
554759290127604257,Appartement calme terrasse ensoleillée vue étangs,45029980,Julie,,Ixelles,50.82254,4.37407,Entire home/apt,110,2,11,2022-05-22,2.68,1,307,11,
554760781130309766,Amazing apt. St Gilles,5441788,Guillaume,,Saint-Gilles,50.82329,4.3445,Entire home/apt,55,7,4,2022-05-11,1.03,4,60,4,
554780936279120997,Uccle : bel appartement 1 chambre bien situé,247160152,Robert,,Uccle,50.81081,4.35592,Entire home/apt,89,7,0,,,1,365,0,
554784706872629418,Belle belle appartement au centre,15984646,Anwar,,Bruxelles,50.84451,4.34596,Entire home/apt,195,1,2,2022-02-27,0.51,8,365,2,
555632483431529555,Studio comfortable à Bruxelles,381159985,Mila,,Forest,50.82714,4.33198,Entire home/apt,44,4,7,2022-04-04,1.84,3,310,7,
555691136334034640,R213 - Authentic ☞ Industrial Style 2-BR Sanctum,401181092,Serge,,Saint-Josse-ten-Noode,50.856049,4.367471,Entire home/apt,167,90,2,2022-04-20,0.74,9,286,2,
555700153795504858,Studio avec balcon à Bruxelles,381159985,Mila,,Forest,50.82699,4.33208,Entire home/apt,44,4,7,2022-05-24,2.50,3,333,7,
556318218115138123,Duplex cosy bien placé,12419606,Sarah,,Koekelberg,50.86501,4.32047,Entire home/apt,96,4,1,2022-05-31,1,3,347,1,
556342559456397296,1 Bedroom apartment in the area of St Gills,442946778,Vanessa,,Saint-Gilles,50.82901,4.35369,Entire home/apt,81,1,29,2022-05-29,7.07,20,23,29,
556477650000447276,Chambre bleu,421120474,Mary,,Bruxelles,50.87121,4.34546,Entire home/apt,38,2,0,,,3,0,0,
556502358319490905,Charming 1BDR Apartment Near European Quarter,76954154,WalQinn,,Bruxelles,50.84878,4.38503,Entire home/apt,118,2,14,2022-06-03,3.65,12,355,14,
556858239239654336,Stylish apartment on top location!,20921215,Sylvie,,Ixelles,50.83552,4.35779,Entire home/apt,80,14,1,2022-03-16,0.33,1,299,1,
557013767174580000,BS.05  Appartement 2 chambres -Plein centre,34196304,Pablo,,Bruxelles,50.84496,4.34863,Entire home/apt,101,1,19,2022-06-08,6.40,12,52,19,
557103605900786051,"Magnifique duplex à Saint-Gilles, Bruxelles",181911489,Claire,,Saint-Gilles,50.82348,4.34313,Entire home/apt,100,3,6,2022-06-05,1.53,1,301,6,
557125032797581592,Petit appartement cozy à Saint-Gilles,7040944,Cyril & Sido,,Saint-Gilles,50.82298,4.34473,Entire home/apt,50,2,3,2022-05-29,0.83,1,4,3,
557219255984478592,LE JOYAU DU ROI,443989721,Christopher,,Molenbeek-Saint-Jean,50.85401,4.33627,Entire home/apt,63,2,19,2022-06-11,4.63,1,321,19,
557245228679368929,Magnificent 2 bedroom duplex + terrace Ixelles,419323526,Edith,,Ixelles,50.83804,4.36377,Entire home/apt,129,1,1,2022-02-27,0.28,31,102,1,
557263506235829864,Saint Gilles: Quartier MA CAMPAGNE/CHÂTELAIN,43693610,Lionel,,Ixelles,50.82197,4.35491,Entire home/apt,65,1,31,2022-06-12,7.38,1,340,31,
557760906020923841,New One Bed Apartment Next to Midi Station,3903150,Tarek,,Anderlecht,50.84023,4.33245,Entire home/apt,70,2,20,2022-05-22,4.88,1,67,20,
557776093997737145,BS.03 Appartement 2 chambres rénové,34196304,Pablo,,Bruxelles,50.84695,4.34753,Entire home/apt,101,1,19,2022-06-09,6.87,12,41,19,
557790289411035618,BS.02 Logement rénové en plein centre,34196304,Pablo,,Bruxelles,50.84683,4.34721,Entire home/apt,96,1,24,2022-06-06,8.18,12,35,24,
557809459973244481,Lovely 1 bedroom appartment with bathroom,126607474,Emmy,,Bruxelles,50.85382,4.35451,Entire home/apt,80,1,0,,,1,45,0,
557810424293022524,BS.01 Appart en plein centre- WIFI,34196304,Pablo,,Bruxelles,50.84498,4.34853,Entire home/apt,74,1,30,2022-06-11,10.23,12,28,30,
557912701831967572,Beautiful spacious flat City Center (Dansaert),254038553,Kirstie,,Bruxelles,50.85257,4.34072,Entire home/apt,85,14,0,,,1,134,0,
558077752193904884,Saint Gilles - colocation,28510908,Cécile,,Saint-Gilles,50.82428,4.34284,Private room,25,10,1,2022-03-03,0.29,1,165,1,
558273943472132182,R213 - Downtown 2-BR Five★ Oasis in Brussels,401181092,Serge,,Saint-Josse-ten-Noode,50.856049,4.367471,Entire home/apt,161,90,3,2022-05-14,1.03,9,341,3,
558544417835722215,ap5/ Appart City Center★Bourse/Grand-Place/TopLoc★,439878018,Serop,,Bruxelles,50.84721,4.34752,Entire home/apt,103,1,33,2022-06-12,8.53,2,118,33,
558580823225104930,Large luminous studio with spacious patio,444322438,Naomi,,Evere,50.86263,4.40236,Entire home/apt,60,5,5,2022-06-07,2.21,1,31,5,
558663174477174266,Votre Chambre au Cœur de Bruxelles (St Gilles) !,8107458,Annabelle,,Saint-Gilles,50.82711,4.3524,Private room,35,4,5,2022-06-07,1.26,1,289,5,
558684403221028340,charmant Appartement,403954514,Noella,,Bruxelles,50.84733,4.38092,Entire home/apt,60,1,12,2022-05-29,3.79,2,329,12,
558692251562239653,Beautiful apartment with terrace,7925172,Elisabeth,,Bruxelles,50.84402950910426,4.352931512567468,Entire home/apt,125,300,0,,,1,319,0,
559088456062627963,"Bruxelles Ctre, chambre dans Appartement terrasse",298150421,Lynda,,Bruxelles,50.85469,4.3543,Private room,50,1,2,2022-06-14,2,1,69,2,
586901537474241916,Bruxelles. Superbe chambre privée. Particulier,287398020,Bouthaina,,Bruxelles,50.87374,4.35853,Entire home/apt,44,1,1,2022-04-28,0.61,1,287,1,
586932940439269286,Lovely 1-bedroom appartment in Saint-Gilles,108713862,Mylana,,Saint-Gilles,50.82369,4.34327,Entire home/apt,90,2,5,2022-06-07,2.00,1,357,5,
587290014551314567,Luxury & Minimalism Ready for You + Free Parking,449033616,Trees,,Bruxelles,50.85126,4.35526,Entire home/apt,218,3,6,2022-05-24,2.40,1,156,6,
587434748582716337,🏠 🏠 super appartement situé sur le canal ⚓️⚓️,450582317,Salih,,Anderlecht,50.82092,4.30037,Entire home/apt,125,2,8,2022-05-23,2.93,1,83,8,
587442834571354570,Sweet Inn | Spacious 2BR Apt. in La Bascule,19427428,Sweet Inn,,Ixelles,50.81803,4.36644,Entire home/apt,228,2,3,2022-05-28,2.37,105,168,3,
587517750252457400,Duplex très lumineux avec terrasse,16407575,Sophie,,Ixelles,50.819489,4.389204,Entire home/apt,48,14,0,,,1,143,0,
587532824533887416,Bright new Airbnb Your perfect Brussels trip !,450604616,Quentin,,Anderlecht,50.83575,4.33159,Entire home/apt,80,3,6,2022-05-29,2.37,1,137,6,
587652946112393877,Appartement frais et cosy à 20min à pied du centre,450640371,Raphaël,,Molenbeek-Saint-Jean,50.86505,4.33537,Entire home/apt,90,2,4,2022-06-06,1.48,1,31,4,
588097642184371361,Studio Confort proche centre Bruxelles,444599473,Katia,,Woluwe-Saint-Lambert,50.85423,4.42172,Private room,155,1,0,,,8,157,0,
588097913146045313,Magnifique maison décoré par un designer,9829820,Ruben,,Forest,50.80642,4.31584,Private room,47,2,2,2022-04-14,0.86,3,226,2,
588103443245523719,Magnifique maison décoré par un designer,9829820,Ruben,,Forest,50.80831,4.31451,Private room,54,2,8,2022-06-06,3.81,3,351,8,
588108553932086350,Studio Executif  pour 3personnes proche Bruxelles,444599473,Katia,,Woluwe-Saint-Lambert,50.85584,4.4215,Private room,189,1,3,2022-05-29,2.31,8,195,3,
588157015439904966,Cozy studio near Parc du Cinquantenaire,23840334,Ankit,,Woluwe-Saint-Lambert,50.84156,4.40312,Entire home/apt,70,3,1,2022-05-29,1,1,288,1,
588370744050388262,Bright and airy top floor flat near Cinquantenaire,5850331,Katrien,,Schaerbeek,50.84908,4.39216,Entire home/apt,85,4,1,2022-04-22,0.55,2,305,1,
588857451316158301,Great Flat in a great area for great people !,118329326,Velen,,Forest,50.8167,4.33754,Entire home/apt,85,7,0,,,1,258,0,
588869925522598705,Bruxelles: appartement lumineux avec terrasse,48801867,Françoise,,Forest,50.81843,4.34159,Entire home/apt,98,4,4,2022-06-12,2.03,1,37,4,
589781604121878987,Superbe appartement au calme avec parking,202530406,Hana,,Ixelles,50.81643,4.38497,Private room,30,6,6,2022-06-03,2.22,1,281,6,
589848751841913299,Studio + Room in the city,451109118,David,,Etterbeek,50.83016,4.38165,Entire home/apt,80,2,5,2022-06-01,2.24,1,153,5,
589894548968139733,Appartement duplex plein de charme,451120503,Guy,,Forest,50.81926,4.34444,Entire home/apt,135,6,1,2022-05-01,0.65,1,333,1,
589924300261995301,Superbe Studio ( parlement européen ),420813191,Patricia,,Ixelles,50.83954,4.3696,Entire home/apt,27,15,0,,,11,2,0,
590205344394367718,Superbe appartement rénové avec parking,450602819,Vincent,,Schaerbeek,50.85687,4.4036,Entire home/apt,200,2,3,2022-05-29,1.53,1,319,3,
590352880344289361,Cosy luminous apartment,354648635,Sarah,,Schaerbeek,50.85753,4.36797,Entire home/apt,92,2,2,2022-04-24,0.97,1,42,2,
590369455995813335,Spacious 1 bedroom flat in European district,419323526,Edith,,Etterbeek,50.82829,4.38572,Entire home/apt,69,1,2,2022-04-22,1.02,31,104,2,
590412342034269720,Beautiful 2 bedrooms duplex in Ixelles,419323526,Edith,,Ixelles,50.82467,4.3851,Entire home/apt,92,1,0,,,31,101,0,
590588359978281966,Cosy appartement  au coeur de Bruxelles,34516447,Lyla,,Bruxelles,50.8375,4.3443,Entire home/apt,60,2,3,2022-05-29,2.31,2,122,3,
590952776687401070,Your quiet haven in Brussels,2822632,Ariane,,Watermael-Boitsfort,50.80563,4.42225,Entire home/apt,290,4,2,2022-05-15,0.97,1,118,2,
590985564107028596,Large Apartment in the Heart of Brussels,312163730,Niall,,Ixelles,50.83388,4.37066,Entire home/apt,100,2,6,2022-06-12,3.83,1,6,6,
591066663378076747,Appartement in hartje Brussel,451326687,Noene,,Bruxelles,50.84719,4.34899,Entire home/apt,84,1,16,2022-06-10,6.49,1,323,16,
591071551244341713,Etterbeek superbe chambre dans une résidence,451327720,Meriem,,Etterbeek,50.83007,4.38124,Private room,45,1,10,2022-05-29,4.48,1,0,10,
591143920148097770,Appartement  à 15 min de centre,429562560,Sami,,Koekelberg,50.86175,4.33423,Entire home/apt,499,1,0,,,8,363,0,
591273135042478474,Chambre en maison de charme. Non fumeurs,451373998,Naida,,Anderlecht,50.83765,4.29923,Private room,50,1,7,2022-05-27,3.44,1,65,7,
591358022425118434,Appartement entier a Laeken  très bien positionné,402063023,Ionel,,Bruxelles,50.873508,4.340996,Entire home/apt,60,2,12,2022-06-13,5.14,1,120,12,
591715076590847279,Appartement charmant et très cosy.,449679907,Marlyne,,Anderlecht,50.83363,4.31329,Entire home/apt,73,2,5,2022-06-03,2.24,1,76,5,
591867894732048330,Au Dodo suite met privé badkamer 2.3,255354785,Manu,,Molenbeek-Saint-Jean,50.86278125548871,4.314086266869903,Private room,93,1,2,2022-05-29,2,8,356,2,
591873942927454328,Beautiful 2 bedroom apartment with garden - Flagey,9526570,Joop,,Ixelles,50.82866,4.37717,Entire home/apt,69,90,0,,,1,358,0,
592025085254024614,Grand Place Lombard Apartment,2210565,Apartments,,Bruxelles,50.84619,4.35026,Entire home/apt,195,7,4,2022-05-30,2.67,2,339,4,
592366571909832919,Brussels City,125461856,John,,Saint-Josse-ten-Noode,50.85007,4.37011,Entire home/apt,76,3,4,2022-04-30,1.74,3,228,4,
592376594257299452,Studio dans le quartier calme Uccle,191055681,Juliette,,Uccle,50.80725,4.34544,Entire home/apt,50,1,0,,,1,225,0,
592434528382928267,Stéphanie : superbe appartement traversant,130398478,Francois,,Saint-Gilles,50.8323,4.35527,Entire home/apt,71,3,2,2022-04-29,1.11,1,317,2,
592438819400342317,📍Centrale Penthouse ✨☁️🌴,222846540,Noureddine,,Bruxelles,50.85234,4.36532,Entire home/apt,230,1,8,2022-06-12,3.24,2,152,8,
592502551015629241,Stylish 3-bedroom condo in Brussels,34277950,Stefan,,Saint-Gilles,50.830442966589175,4.3371422474371775,Entire home/apt,110,3,0,,,1,11,0,
592539307016842403,Premium bedroom with king size bed & workspace,235027240,Sumit,,Saint-Josse-ten-Noode,50.84951,4.37875,Private room,49,1,10,2022-06-04,3.95,2,131,10,
593072867607388568,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83297,4.34968,Entire home/apt,69,5,2,2022-05-20,1.18,42,68,2,
593176387230196179,Large Bedroom close to European Institutions,5993865,Richard,,Bruxelles,50.846691,4.374963,Private room,60,2,3,2022-04-23,1.23,1,298,3,
593189890992748303,Cosy Apartment in the heart of Brussels,96776033,Maxime,,Ixelles,50.83428,4.35701,Entire home/apt,65,6,2,2022-05-29,2,4,350,2,
593196478529235075,Studio Émile Banning (Buyl/VUB/Bois de la Chambre),48752060,Alessandro,,Ixelles,50.81969,4.38199,Entire home/apt,50,7,2,2022-05-29,2,1,33,2,
593223395437854719,Jolie chambre en plein coeur de Bruxelles,440876910,Camille,,Bruxelles,50.845916225632834,4.3499768816071525,Private room,65,3,15,2022-06-13,7.38,1,26,15,
593231965702182893,Heart of Brussels - Quartier Royal - EU Commission,47375894,Sara,,Bruxelles,50.85029,4.36767,Entire home/apt,146,3,2,2022-06-06,2,2,354,2,
593270385460429088,Lorraine Garden residence,172298771,Yann,,Ixelles,50.83695,4.36595,Entire home/apt,280,3,0,,,28,0,0,
593384501580889057,Bruxelles Grand Place! Luxury apartment for you!,446028347,Camilo,,Bruxelles,50.84451,4.35102,Entire home/apt,104,1,15,2022-06-06,7.38,1,195,15,
593831498473784391,Beautiful loft near the Grand-Place ❤  - 3rd floor,20368161,Roberto,,Bruxelles,50.848705,4.354808,Entire home/apt,122,1,19,2022-06-12,9.66,4,180,19,
593898674215096574,Brugmann Royal residence,172298771,Yann,,Ixelles,50.818,4.35247,Entire home/apt,291,4,1,2022-05-18,1,28,337,1,
593912325772882612,Molière Design residence,172298771,Yann,,Ixelles,50.81618,4.35477,Entire home/apt,280,3,0,,,28,302,0,
594124348002792179,Great 3 Bedrooms/3 bathrooms  to rent in EU area,2271539,Dalila,,Bruxelles,50.83704,4.37658,Entire home/apt,314,3,4,2022-05-29,2.03,4,345,4,
594296940928415985,Grand appartement Bruxelles - Ixelles (80m2),33446311,Thomas,,Ixelles,50.81931785464435,4.38960792268661,Entire home/apt,66,1,0,,,1,91,0,
594298587512987354,*Brand new 'IRIS ROOM' Private bathroom + balcony,39757470,Leila,,Anderlecht,50.8341,4.32924,Private room,50,3,6,2022-06-10,3.05,11,333,6,
594623985863420500,"Well Located, easy and cosy",451458896,Armande,,Ixelles,50.83197,4.36339,Entire home/apt,56,2,10,2022-05-26,4.05,1,314,10,
595261960657979438,Spacious private room on ground floor with garden,69338245,Tran,,Jette,50.87772,4.3352,Private room,41,1,12,2022-06-11,5.45,1,259,12,
595437141070714254,One bedroom Apartment - Condo Gardens Brussels,12559122,Be-Housing,,Schaerbeek,50.867599255799604,4.361839055772197,Entire home/apt,80,7,2,2022-05-21,1.50,1,199,2,
595566214405274966,Schaerbeek : cozy Loft,787471,Victoria,,Schaerbeek,50.86962,4.37449,Entire home/apt,63,2,2,2022-04-22,1.02,1,36,2,
595600167239195012,"Studio équipé, cosy avec parking",81710155,Louise,,Woluwe-Saint-Lambert,50.842520889107085,4.415682786896887,Entire home/apt,50,7,1,2022-05-23,1,1,302,1,
596084917049349049,Appartement 1ch jardin Ixelles flagey Fernand coq,452350800,Fabienne,,Ixelles,50.831288881404014,4.369956526632285,Entire home/apt,85,2,0,,,1,321,0,
596101306634587282,"Joli appartement, central à Saint-Gilles",5024644,Pierre,,Saint-Gilles,50.82452,4.34064,Entire home/apt,84,2,5,2022-06-06,3.57,1,70,5,
596291742837144739,Bruxelles city center apartment,42977997,Marine,,Bruxelles,50.84719,4.34237,Entire home/apt,90,2,6,2022-05-29,2.73,1,49,6,
596703231923294054,"Lovely 1 Bed Flat in Evere, Near BRU, NATO, EU etc",384578900,Olakunle,,Evere,50.87053,4.39674,Entire home/apt,85,2,5,2022-05-29,2.24,1,362,5,
596768578990472363,Superbe loft avec jardin aux étangs d'Ixelles,220574882,Marielle,,Ixelles,50.82149,4.37574,Entire home/apt,70,15,0,,,1,92,0,
596963966948170731,Superbe appartement DUPLEX avec Jacuzzi,452526874,Rosa,,Schaerbeek,50.87656745284778,4.378138831426468,Entire home/apt,140,2,5,2022-05-28,2.24,1,359,5,
597055259775402470,Triplex  Parc Royal,452554520,Marce,,Bruxelles,50.84878344293174,4.365161464119316,Entire home/apt,64,28,3,2022-06-14,3,1,337,3,
597069805539404676,"Cinquantenaire /Institution, Superbe studio privé",191247311,Caroline,,Schaerbeek,50.844071095760356,4.3970526011116835,Entire home/apt,107,2,1,2022-05-29,1,1,28,1,
597471903555736205,Chambre privée centre Bruxelles - Sainte Catherine,326588337,Morik,,Bruxelles,50.85146,4.34269,Private room,41,14,2,2022-05-15,1.25,19,320,2,
597611048558450303,Chambre à  1.5 km de centre,429562560,Sami,,Koekelberg,50.86183,4.33412,Private room,47,1,10,2022-05-28,4.23,8,317,10,
597616864466011825,A studio in central Brussels close to metro/ train,24028311,Sergei,,Schaerbeek,50.862408,4.360128,Entire home/apt,35,28,2,2022-04-21,0.91,1,320,2,
597701906423542686,Super appartement au coeur de jette,452694708,Aziz,,Jette,50.86717,4.32612,Entire home/apt,70,1,14,2022-06-07,7.64,1,331,14,
597835862147039058,Charmant apartment au coeur d'Ixelles,70684155,Mariem,,Ixelles,50.83495,4.3684,Entire home/apt,70,2,12,2022-06-03,6.10,1,346,12,
597850635625300634,🌟RARE🌟 sunny room | city center | private bath,222700938,Yuri,,Bruxelles,50.84658,4.33993,Private room,40,1,11,2022-05-03,4.93,1,0,11,
597974983284414778,Spacious double bedroom in apartment in the center,5802334,Alberto,,Bruxelles,50.84502,4.34791,Private room,57,1,1,2022-06-06,1,1,356,1,
598068955014638223,Lovely apartment 1 bedroom in Saint Gilles area,442946778,Vanessa,,Saint-Gilles,50.82712,4.35413,Entire home/apt,78,1,8,2022-05-30,3.87,20,35,8,
598347593283156920,Superbe appart dans vieille maison typique Bxl,452839664,Leoluna,,Saint-Gilles,50.82286,4.34382,Entire home/apt,64,2,4,2022-05-30,2.07,1,8,4,
598375810479779534,Large & comfortable room near the city center,46242898,David,,Schaerbeek,50.85945182648881,4.373261609541356,Private room,38,1,11,2022-06-12,6.11,4,5,11,
598575464451413987,Cozy appointment (10 min walk to Grand Place),57518295,Hsiang,,Bruxelles,50.84126,4.35493,Entire home/apt,73,1,10,2022-06-06,5.00,1,18,10,
598914125013416948,Design apartment,8493867,M,,Bruxelles,50.84102103139973,4.360197115178201,Private room,113,3,4,2022-05-29,1.88,1,57,4,
598924813893039805,Private room in residence (08),18030063,Philippe,,Etterbeek,50.826595,4.388129,Private room,25,5,0,,,2,76,0,
598944415467564895,Beautiful and warm apartment in Brussels,435468964,Nicholas,,Ixelles,50.8381463909843,4.368899737265488,Entire home/apt,79,3,3,2022-04-18,1.36,2,59,3,
598971024531355087,Private room in residence (07),18030063,Philippe,,Etterbeek,50.82618,4.387489,Private room,25,5,0,,,2,76,0,
598996995225964448,Best view in Brussels,14363325,Philip,,Forest,50.8207793635632,4.342160483842602,Entire home/apt,58,2,2,2022-06-13,2,1,76,2,
599062565974164108,Appartement avec jacuzzi sur Bruxelles,452999458,Moussa,,Bruxelles,50.84755601041665,4.353739846273714,Entire home/apt,193,1,9,2022-06-05,4.43,1,71,9,
599559353347321467,Double XXL,452976905,Gurkan,,Saint-Josse-ten-Noode,50.8560998395753,4.367301537430655,Private room,146,1,0,,,3,358,0,
599676224294414374,New @ the Grand Place *,453126242,David,,Bruxelles,50.849031288922916,4.343583109662536,Entire home/apt,90,2,7,2022-06-10,3.50,2,329,7,
599699502795231227,New @ the Grand Place **,453126242,David,,Bruxelles,50.84698805830696,4.341923632434023,Entire home/apt,86,2,8,2022-06-06,3.93,2,342,8,
599699727571152915,Lovely 1 bedroom flat in the city center,24867202,Sergent,,Bruxelles,50.843163,4.344114,Entire home/apt,111,4,6,2022-06-13,3.40,1,326,6,
599744829123864533,Superior Double Room,452976905,Gurkan,,Saint-Josse-ten-Noode,50.85439766895653,4.36592858736776,Private room,124,1,0,,,3,359,0,
599755442270859517,Superbe Appartement lumineux et cosy à Schaerbeek,69342383,Ahmed,,Schaerbeek,50.86341386467875,4.377692468485798,Entire home/apt,69,2,6,2022-06-08,3.27,1,16,6,
599826364782538784,Spacious Studio Avenue Louise ground floor,58057575,Mala,,Ixelles,50.83136943206774,4.361719612419207,Entire home/apt,93,2,10,2022-06-10,5.08,5,346,10,
599850418388898525,Sharing apartment for only woman/couple in Woluwe.,270272669,Catherine,,Woluwe-Saint-Lambert,50.85081533675806,4.423671063488137,Private room,40,2,7,2022-05-29,3.44,2,288,7,
599881170487505313,Cosy @ Châtelain,436117172,David,,Ixelles,50.822228735753846,4.358790537073404,Entire home/apt,73,2,7,2022-06-12,3.68,5,142,7,
612797782111929493,Sweet Inn | Sunlit 1BR Apt. in the Toison d'Or,19427428,Sweet Inn,,Bruxelles,50.838864411780605,4.359351304691744,Entire home/apt,239,2,1,2022-05-29,1,105,139,1,
612823459904812270,Appartement lumineux et spacieux avec jardin,32826117,Clément,,Etterbeek,50.83134061109364,4.396892394274814,Entire home/apt,70,1,1,2022-05-08,0.77,1,50,1,
612838834569307978,BRUSSELS NEW ARTIST HOUSE!,47183956,Silvia,,Ixelles,50.82489,4.384623,Private room,40,1,12,2022-06-05,7.50,1,335,12,
612862875709602452,Sharing apartment for only woman/couple in Woluwe.,270272669,Catherine,,Woluwe-Saint-Lambert,50.85679651464837,4.422469136047907,Private room,40,2,3,2022-05-29,2.20,2,264,3,
612925586990527535,Amazing flat in front of Bois de la Cambre,233409364,Floriana,,Ixelles,50.80613064591644,4.387900138566797,Entire home/apt,110,2,3,2022-06-04,2.31,1,356,3,
613238241527723247,Lovely Studio in Center Louise,442946778,Vanessa,,Saint-Gilles,50.83118749910157,4.352615357702651,Entire home/apt,67,1,6,2022-05-31,4.09,20,35,6,
613466316640923348,Cozy fully furnished apartment in the EU area,2945662,Jo,,Saint-Josse-ten-Noode,50.84806150140252,4.374455136255004,Entire home/apt,75,5,0,,,5,275,0,
613470012451710424,Brussels Pelican residence,172298771,Yann,,Bruxelles,50.85528016497984,4.353196224979157,Entire home/apt,165,3,1,2022-05-23,1,28,354,1,
613705887967213776,Recent fully renovated apartment,19234266,Lorenz,,Schaerbeek,50.8734,4.38028,Entire home/apt,75,5,2,2022-06-06,1.82,1,235,2,
613841882342220095,Studio Boutique  Bruxelles.,326763799,Dessa,,Bruxelles,50.849113,4.350243,Entire home/apt,69,2,4,2022-06-11,4,1,297,4,
614123555379318427,Cool Room near the EU,10369211,Uriel,,Etterbeek,50.83113012359671,4.389052155883747,Private room,60,2,1,2022-05-07,0.75,2,338,1,
614136662413048918,Duplex calme et lumineux dans un quartier vivant,10882138,Loic,,Saint-Gilles,50.8294359091864,4.347124354998799,Entire home/apt,90,2,5,2022-06-12,5,1,100,5,
614273575210284378,Lovely appartement in Sint-Josse,456282616,Quentin,,Saint-Josse-ten-Noode,50.85095189583903,4.374921372230956,Entire home/apt,49,10,0,,,1,325,0,
614515922695914799,Evere : Superbe appartement,185388430,Nike,,Evere,50.86957319715574,4.399646649548981,Entire home/apt,170,3,0,,,1,12,0,
614882917307142195,CasaVictoria: Appartement Bruxelles (métro Bizet),456428515,Chris,,Anderlecht,50.82418195713835,4.295556149172709,Entire home/apt,115,3,0,,,1,228,0,
614927688775062399,Appartement familial avec terrasse.,17147122,Maroussia,,Schaerbeek,50.865242,4.375696,Entire home/apt,75,7,0,,,1,97,0,
